WavPath,Predicted,Actual
MIDI2WAV/random_notes_601.wav,A5 A5 A5 A5,<|MIDI|> F5 F1 G6 C8 F#2 <|/MIDI|>
MIDI2WAV/random_notes_602.wav,A5 A5 A5 A5,<|MIDI|> A1 G#1 D7 F5 C2 <|/MIDI|>
MIDI2WAV/random_notes_603.wav,A5 A5 A5 A5,<|MIDI|> C#4 C1 A#3 G5 A4 <|/MIDI|>
MIDI2WAV/random_notes_604.wav,A5 A5 A5 A5,<|MIDI|> C5 G1 A#7 G7 E4 <|/MIDI|>
MIDI2WAV/random_notes_605.wav,A5 A5 A5 A5,<|MIDI|> E2 F#7 C7 G5 C#2 <|/MIDI|>
MIDI2WAV/random_notes_606.wav,A5 A5 A5 A5,<|MIDI|> F#4 B2 A#6 D6 B4 <|/MIDI|>
MIDI2WAV/random_notes_607.wav,A5 A5 A5 A5,<|MIDI|> A#1 D7 B5 A#7 D2 <|/MIDI|>
MIDI2WAV/random_notes_608.wav,A5 A5 A5 A5,<|MIDI|> D6 G#7 A7 F6 B6 <|/MIDI|>
MIDI2WAV/random_notes_609.wav,A5 A5 A5 A5,<|MIDI|> G#2 B3 G#3 F3 G2 <|/MIDI|>
MIDI2WAV/random_notes_610.wav,A5 A5 A5 A5,<|MIDI|> D#5 C4 E7 G#2 C5 <|/MIDI|>
MIDI2WAV/random_notes_611.wav,A5 A5 A5 A5,<|MIDI|> A5 E5 D#5 G1 C5 <|/MIDI|>
MIDI2WAV/random_notes_612.wav,A5 A5 A5 A5,<|MIDI|> B7 D#6 B1 F#2 F#2 <|/MIDI|>
MIDI2WAV/random_notes_613.wav,A5 A5 A5 A5,<|MIDI|> D6 E4 D3 D#7 C#5 <|/MIDI|>
MIDI2WAV/random_notes_614.wav,A5 A5 A5 A6,<|MIDI|> C#6 B7 G#1 C#1 C#6 <|/MIDI|>
MIDI2WAV/random_notes_615.wav,A5 A5 A5 A5,<|MIDI|> A#0 G6 F3 G#6 G#5 <|/MIDI|>
MIDI2WAV/random_notes_616.wav,A5 A5 A5 A5,<|MIDI|> F5 F3 F#5 F3 C#7 <|/MIDI|>
MIDI2WAV/random_notes_617.wav,A5 A5 A5 A5,<|MIDI|> G7 D#4 E5 B2 C#5 <|/MIDI|>
MIDI2WAV/random_notes_618.wav,A5 A5 A5 A5,<|MIDI|> D#5 G#5 G6 D#4 F#6 <|/MIDI|>
MIDI2WAV/random_notes_619.wav,A5 A5 A5 A5,<|MIDI|> F#4 G#3 D#2 F#7 D3 <|/MIDI|>
MIDI2WAV/random_notes_620.wav,A5 A5 A5 A5,<|MIDI|> A3 C#3 F5 G#7 E7 <|/MIDI|>
MIDI2WAV/random_notes_621.wav,A1 A1 A5 A5,<|MIDI|> F#7 A0 B1 A#3 A4 <|/MIDI|>
MIDI2WAV/random_notes_622.wav,A5 A5 A5 A5,<|MIDI|> B6 E5 C4 D#1 A2 <|/MIDI|>
MIDI2WAV/random_notes_623.wav,A5 A5 A5 A5,<|MIDI|> A#2 F#4 F6 G4 B5 <|/MIDI|>
MIDI2WAV/random_notes_624.wav,A5 A5 A5 A5,<|MIDI|> G#3 A#5 F1 B6 D4 <|/MIDI|>
MIDI2WAV/random_notes_625.wav,A5 A5 A5 A5,<|MIDI|> G6 C2 F7 A4 B1 <|/MIDI|>
MIDI2WAV/random_notes_626.wav,A5 A5 A5 A5,<|MIDI|> D#1 A#0 G7 B7 C#6 <|/MIDI|>
MIDI2WAV/random_notes_627.wav,A5 A5 A5 A5,<|MIDI|> F3 C5 A#6 F#3 G4 <|/MIDI|>
MIDI2WAV/random_notes_628.wav,A5 A5 A5 A5,<|MIDI|> A3 F#7 A#6 F2 C#5 <|/MIDI|>
MIDI2WAV/random_notes_629.wav,A5 A5 A5 A5,<|MIDI|> D#2 F#3 F#5 C#3 F7 <|/MIDI|>
MIDI2WAV/random_notes_630.wav,A5 A5 A5 A5,<|MIDI|> F3 A#3 G1 C#4 A#4 <|/MIDI|>
MIDI2WAV/random_notes_631.wav,A5 A5 A5 A5,<|MIDI|> D#5 F7 G5 A#2 C5 <|/MIDI|>
MIDI2WAV/random_notes_632.wav,A1 A1 A1 A2,<|MIDI|> G#1 E2 A#0 F#3 C#6 <|/MIDI|>
MIDI2WAV/random_notes_633.wav,A5 A5 A5 A5,<|MIDI|> C#3 C#6 D#1 F#1 C#6 <|/MIDI|>
MIDI2WAV/random_notes_634.wav,A5 A5 A5 A5,<|MIDI|> B7 D#5 C#5 B2 G1 <|/MIDI|>
MIDI2WAV/random_notes_635.wav,A5 A5 A5 A5,<|MIDI|> E3 A#3 F1 B4 A#1 <|/MIDI|>
MIDI2WAV/random_notes_636.wav,A1 A1 A1 A2,<|MIDI|> E1 C#3 E2 A3 A7 <|/MIDI|>
MIDI2WAV/random_notes_637.wav,A5 A5 A5 A5,<|MIDI|> E6 E7 C3 C8 D#4 <|/MIDI|>
MIDI2WAV/random_notes_638.wav,A5 A5 A5 A5 A5,<|MIDI|> G5 F3 A#5 D4 F#1 <|/MIDI|>
MIDI2WAV/random_notes_639.wav,A5 A5 A5 A5,<|MIDI|> B4 G#5 D2 C4 A1 <|/MIDI|>
MIDI2WAV/random_notes_640.wav,A1 A1 A5 A5,<|MIDI|> C4 D#1 B0 G#2 F#3 <|/MIDI|>
MIDI2WAV/random_notes_641.wav,A5 A5 A5 A5,<|MIDI|> A#1 A1 E1 G3 D#5 <|/MIDI|>
MIDI2WAV/random_notes_642.wav,A5 A5 A5 A5,<|MIDI|> B6 E4 A0 D#4 C#6 <|/MIDI|>
MIDI2WAV/random_notes_643.wav,A5 A5 A5 A5,<|MIDI|> D6 D5 C#3 D7 G5 <|/MIDI|>
MIDI2WAV/random_notes_644.wav,A5 A5 A5 A5,<|MIDI|> G7 A#6 G4 G1 D5 <|/MIDI|>
MIDI2WAV/random_notes_645.wav,A5 A5 A5 A5,<|MIDI|> D4 A2 F#4 C#6 G#7 <|/MIDI|>
MIDI2WAV/random_notes_646.wav,A5 A5 A5 A5 A5,<|MIDI|> A2 E4 F#2 A4 A#5 <|/MIDI|>
MIDI2WAV/random_notes_647.wav,A5 A5 A5 A5,<|MIDI|> G2 E7 C#6 G2 F5 <|/MIDI|>
MIDI2WAV/random_notes_648.wav,A5 A5 A5 A5,<|MIDI|> C#6 C#7 C2 G7 C#5 <|/MIDI|>
MIDI2WAV/random_notes_649.wav,A5 A5 A5 A5,<|MIDI|> C2 A6 B0 F#4 F#3 <|/MIDI|>
MIDI2WAV/random_notes_650.wav,A5 A5 A5 A5,<|MIDI|> E7 G5 D6 D#1 A#5 <|/MIDI|>
MIDI2WAV/random_notes_651.wav,A5 A5 A5 A5,<|MIDI|> D2 C#3 C7 G7 C7 <|/MIDI|>
MIDI2WAV/random_notes_652.wav,A5 A5 A5 A5,<|MIDI|> A7 B3 G4 A#4 C6 <|/MIDI|>
MIDI2WAV/random_notes_653.wav,A5 A5 A5 A5,<|MIDI|> C#1 G#4 F#6 E1 C7 <|/MIDI|>
MIDI2WAV/random_notes_654.wav,A5 A5 A5 A5 A5,<|MIDI|> G6 E2 F5 G2 A#4 <|/MIDI|>
MIDI2WAV/random_notes_655.wav,A1 A1 A1 A2,<|MIDI|> B0 G7 B1 G7 D#2 <|/MIDI|>
MIDI2WAV/random_notes_656.wav,A5 A5 A5 A5,<|MIDI|> A4 F6 F4 A#7 C8 <|/MIDI|>
MIDI2WAV/random_notes_657.wav,A5 A5 A5 A5,<|MIDI|> B2 A#2 C#5 F7 F#5 <|/MIDI|>
MIDI2WAV/random_notes_658.wav,A5 A5 A5 A5,<|MIDI|> A#1 A6 C#6 C2 G2 <|/MIDI|>
MIDI2WAV/random_notes_659.wav,A5 A5 A5 A5,<|MIDI|> A5 F#1 F#4 B7 F6 <|/MIDI|>
MIDI2WAV/random_notes_660.wav,A5 A5 A5 A5,<|MIDI|> F#4 D4 C6 G2 B6 <|/MIDI|>
MIDI2WAV/random_notes_661.wav,A5 A5 A5 A5,<|MIDI|> A4 F#6 G5 F#5 D6 <|/MIDI|>
MIDI2WAV/random_notes_662.wav,A5 A5 A5 A5,<|MIDI|> F6 F#6 A3 C8 D2 <|/MIDI|>
MIDI2WAV/random_notes_663.wav,A5 A5 A5 A5,<|MIDI|> G6 G2 A#2 F3 F#4 <|/MIDI|>
MIDI2WAV/random_notes_664.wav,A5 A5 A5 A5,<|MIDI|> F#6 F2 D#6 D#2 F#1 <|/MIDI|>
MIDI2WAV/random_notes_665.wav,A5 A5 A5 A5,<|MIDI|> F#3 G5 C#1 A1 E5 <|/MIDI|>
MIDI2WAV/random_notes_666.wav,A5 A5 A5 A5,<|MIDI|> C3 G6 A0 C#2 E6 <|/MIDI|>
MIDI2WAV/random_notes_667.wav,A5 A5 A5 A5,<|MIDI|> C4 D5 D#7 B2 D#3 <|/MIDI|>
MIDI2WAV/random_notes_668.wav,A5 A5 A5 A5,<|MIDI|> D1 E2 C3 A4 G#3 <|/MIDI|>
MIDI2WAV/random_notes_669.wav,A5 A5 A5 A5,<|MIDI|> C8 B7 D#3 G7 D#5 <|/MIDI|>
MIDI2WAV/random_notes_670.wav,A5 A5 A5 A5,<|MIDI|> C#7 C#2 F4 G4 C3 <|/MIDI|>
MIDI2WAV/random_notes_671.wav,A5 A5 A5 A5,<|MIDI|> D1 G3 D4 F#6 D6 <|/MIDI|>
MIDI2WAV/random_notes_672.wav,A5 A5 A5 A5,<|MIDI|> G#2 A5 G5 D3 C1 <|/MIDI|>
MIDI2WAV/random_notes_673.wav,A5 A5 A5 A5,<|MIDI|> C1 C3 B7 A7 E2 <|/MIDI|>
MIDI2WAV/random_notes_674.wav,A5 A5 A5 A5,<|MIDI|> B1 G#3 B7 G#6 E6 <|/MIDI|>
MIDI2WAV/random_notes_675.wav,A5 A5 A5 A5,<|MIDI|> A#2 C6 A1 D#3 E5 <|/MIDI|>
MIDI2WAV/random_notes_676.wav,A5 A5 A5 A5,<|MIDI|> D#6 B4 F4 D#3 C#3 <|/MIDI|>
MIDI2WAV/random_notes_677.wav,A5 A5 A5 A5,<|MIDI|> C#7 F#7 F#4 B0 F7 <|/MIDI|>
MIDI2WAV/random_notes_678.wav,A5 A5 A5 A5,<|MIDI|> B1 D6 F4 C#7 B4 <|/MIDI|>
MIDI2WAV/random_notes_679.wav,A5 A5 A5 A5,<|MIDI|> E4 B6 G3 D1 G#2 <|/MIDI|>
MIDI2WAV/random_notes_680.wav,A5 A5 A5 A5,<|MIDI|> D3 B5 A1 G#6 A1 <|/MIDI|>
MIDI2WAV/random_notes_681.wav,A5 A5 A5 A5,<|MIDI|> C3 A#0 F4 C5 A#5 <|/MIDI|>
MIDI2WAV/random_notes_682.wav,A5 A5 A5 A5,<|MIDI|> B7 B7 B4 G2 C2 <|/MIDI|>
MIDI2WAV/random_notes_683.wav,A5 A5 A5 A5,<|MIDI|> C#3 C#5 G#4 C2 C#6 <|/MIDI|>
MIDI2WAV/random_notes_684.wav,A5 A5 A5 A5,<|MIDI|> D#3 D#4 D#3 A#7 A5 <|/MIDI|>
MIDI2WAV/random_notes_685.wav,A1 A1 A1 A2,<|MIDI|> B0 A#1 D#4 D3 G#3 <|/MIDI|>
MIDI2WAV/random_notes_686.wav,A5 A5 A5 A5,<|MIDI|> E2 G4 G#4 G#5 E5 <|/MIDI|>
MIDI2WAV/random_notes_687.wav,A5 A5 A5 A5,<|MIDI|> F#3 D2 C5 D#7 D#7 <|/MIDI|>
MIDI2WAV/random_notes_688.wav,A5 A5 A5 A5,<|MIDI|> G1 F#7 E3 D4 G#7 <|/MIDI|>
MIDI2WAV/random_notes_689.wav,A5 A5 A5 A5,<|MIDI|> F#2 A#4 F3 E2 B0 <|/MIDI|>
MIDI2WAV/random_notes_690.wav,A5 A5 A5 A5,<|MIDI|> C#2 A1 B3 A7 C4 <|/MIDI|>
MIDI2WAV/random_notes_691.wav,A5 A5 A5 A5,<|MIDI|> A#1 A3 C3 G6 F#4 <|/MIDI|>
MIDI2WAV/random_notes_692.wav,A5 A5 A5 A5,<|MIDI|> E3 D#1 C#7 A7 G#6 <|/MIDI|>
MIDI2WAV/random_notes_693.wav,A5 A5 A5 A5,<|MIDI|> C3 B6 B4 C8 E2 <|/MIDI|>
MIDI2WAV/random_notes_694.wav,A5 A5 A5 A5,<|MIDI|> B7 D5 F#3 C#3 A#0 <|/MIDI|>
MIDI2WAV/random_notes_695.wav,A5 A5 A5 A5 A5,<|MIDI|> A#3 D#7 F4 D#5 D#6 <|/MIDI|>
MIDI2WAV/random_notes_696.wav,A5 A5 A5 A5,<|MIDI|> A5 G3 D7 B0 B5 <|/MIDI|>
MIDI2WAV/random_notes_697.wav,A5 A5 A5 A5,<|MIDI|> G#6 A#6 C8 B0 B2 <|/MIDI|>
MIDI2WAV/random_notes_698.wav,A5 A5 A5 A5,<|MIDI|> D6 E3 F#1 G#1 G#1 <|/MIDI|>
MIDI2WAV/random_notes_699.wav,A5 A5 A5 A5,<|MIDI|> D1 E6 A6 G5 G#1 <|/MIDI|>
MIDI2WAV/random_notes_700.wav,A5 A5 A5 A5,<|MIDI|> C#1 F#4 B1 F5 F#6 <|/MIDI|>
MIDI2WAV/random_notes_701.wav,A5 A5 A5 A5,<|MIDI|> E7 D#2 C2 D5 B1 <|/MIDI|>
MIDI2WAV/random_notes_702.wav,A5 A5 A5 A5,<|MIDI|> A#7 F#1 E2 C#3 F6 <|/MIDI|>
MIDI2WAV/random_notes_703.wav,A1 A1 A1 A2,<|MIDI|> B1 G#1 D#5 F#3 A0 <|/MIDI|>
MIDI2WAV/random_notes_704.wav,A5 A5 A5 A5,<|MIDI|> G#7 B7 G#4 E7 C#5 <|/MIDI|>
MIDI2WAV/random_notes_705.wav,A5 A5 A5 A5,<|MIDI|> E5 B5 D1 G3 F3 <|/MIDI|>
MIDI2WAV/random_notes_706.wav,A5 A5 A5 A5 A5,<|MIDI|> G#3 D#3 B5 D6 G#5 <|/MIDI|>
MIDI2WAV/random_notes_707.wav,A5 A5 A5 A5,<|MIDI|> F#3 D#5 C#3 C1 E1 <|/MIDI|>
MIDI2WAV/random_notes_708.wav,A5 A5 A5 A5,<|MIDI|> A2 A1 D7 C4 F7 <|/MIDI|>
MIDI2WAV/random_notes_709.wav,A5 A5 A5 A5,<|MIDI|> D#7 A6 C7 B4 D#4 <|/MIDI|>
MIDI2WAV/random_notes_710.wav,A5 A5 A5 A5,<|MIDI|> A3 E6 D#7 F#3 D7 <|/MIDI|>
MIDI2WAV/random_notes_711.wav,A1 A1 A1 A2,<|MIDI|> B0 E2 C#1 G#7 D3 <|/MIDI|>
MIDI2WAV/random_notes_712.wav,A5 A5 A5 A5,<|MIDI|> E6 D#1 D#6 F#7 B2 <|/MIDI|>
MIDI2WAV/random_notes_713.wav,A5 A5 A5 A5,<|MIDI|> A#0 C3 D#5 A#1 B0 <|/MIDI|>
MIDI2WAV/random_notes_714.wav,A5 A5 A5 A5,<|MIDI|> A6 G5 A#5 D1 G#1 <|/MIDI|>
MIDI2WAV/random_notes_715.wav,A5 A5 A5 A5,<|MIDI|> C#1 A6 B2 C2 E6 <|/MIDI|>
MIDI2WAV/random_notes_716.wav,A5 A5 A5 A5,<|MIDI|> C5 E3 C5 F#1 C6 <|/MIDI|>
MIDI2WAV/random_notes_717.wav,A5 A5 A5 A5,<|MIDI|> C#2 C#5 C#5 G3 G#6 <|/MIDI|>
MIDI2WAV/random_notes_718.wav,A5 A5 A5 A5,<|MIDI|> G3 B5 F2 D5 F#2 <|/MIDI|>
MIDI2WAV/random_notes_719.wav,A5 A5 A5 A5,<|MIDI|> D#6 D3 G#6 D#2 D4 <|/MIDI|>
MIDI2WAV/random_notes_720.wav,A5 A5 A5 A5,<|MIDI|> G#1 G#2 G5 D7 G7 <|/MIDI|>
MIDI2WAV/random_notes_721.wav,A5 A5 A5 A5,<|MIDI|> C#6 G#7 C#2 D5 A#5 <|/MIDI|>
MIDI2WAV/random_notes_722.wav,A5 A5 A5 A5,<|MIDI|> G4 G2 C#4 B6 B3 <|/MIDI|>
MIDI2WAV/random_notes_723.wav,A5 A5 A5 A5,<|MIDI|> A0 D#6 C6 F#2 D1 <|/MIDI|>
MIDI2WAV/random_notes_724.wav,A5 A5 A5 A5,<|MIDI|> B5 D#5 E6 G#2 G#2 <|/MIDI|>
MIDI2WAV/random_notes_725.wav,A5 A5 A5 A5,<|MIDI|> A#6 F2 A5 A#0 C#2 <|/MIDI|>
MIDI2WAV/random_notes_726.wav,A5 A5 A5 A5,<|MIDI|> B5 D7 F3 A7 D2 <|/MIDI|>
MIDI2WAV/random_notes_727.wav,A5 A5 A5 A5,<|MIDI|> C4 F4 C#7 A0 D2 <|/MIDI|>
MIDI2WAV/random_notes_728.wav,A5 A5 A5 A5,<|MIDI|> F#7 A5 F#4 A#7 D3 <|/MIDI|>
MIDI2WAV/random_notes_729.wav,A5 A5 A5 A5,<|MIDI|> D1 E7 G#5 A4 E6 <|/MIDI|>
MIDI2WAV/random_notes_730.wav,A5 A5 A5 A5,<|MIDI|> C6 F2 F4 F#6 A5 <|/MIDI|>
MIDI2WAV/random_notes_731.wav,A5 A5 A5 A5,<|MIDI|> C#1 F1 C#4 C2 A4 <|/MIDI|>
MIDI2WAV/random_notes_732.wav,A5 A5 A5 A5,<|MIDI|> F7 E2 G#6 F2 A7 <|/MIDI|>
MIDI2WAV/random_notes_733.wav,A5 A5 A5 A5,<|MIDI|> G7 A#7 A1 A#2 B4 <|/MIDI|>
MIDI2WAV/random_notes_734.wav,A5 A5 A5 A5,<|MIDI|> C4 A7 F4 C7 G1 <|/MIDI|>
MIDI2WAV/random_notes_735.wav,A5 A5 A5 A5,<|MIDI|> A5 G#2 G6 C1 A#2 <|/MIDI|>
MIDI2WAV/random_notes_736.wav,A5 A5 A5 A5,<|MIDI|> D#4 C6 A#5 A#6 D3 <|/MIDI|>
MIDI2WAV/random_notes_737.wav,A5 A5 A5 A5,<|MIDI|> B1 B5 E4 C6 E7 <|/MIDI|>
MIDI2WAV/random_notes_738.wav,A5 A5 A5 A5,<|MIDI|> F4 F#1 G#1 C#6 C#5 <|/MIDI|>
MIDI2WAV/random_notes_739.wav,A5 A5 A5 A5,<|MIDI|> F1 F#1 G#4 A#1 D#2 <|/MIDI|>
MIDI2WAV/random_notes_740.wav,A5 A5 A5 A5,<|MIDI|> D#3 G5 B1 A1 C7 <|/MIDI|>
MIDI2WAV/random_notes_741.wav,A5 A5 A5 A5,<|MIDI|> F5 D3 G#5 E6 C#6 <|/MIDI|>
MIDI2WAV/random_notes_742.wav,A5 A5 A5 A5,<|MIDI|> B5 A5 F#4 G1 G#3 <|/MIDI|>
MIDI2WAV/random_notes_743.wav,A5 A5 A5 A5,<|MIDI|> F5 C#3 E1 B0 C5 <|/MIDI|>
MIDI2WAV/random_notes_744.wav,A5 A5 A5 A5,<|MIDI|> D#4 G1 G4 E7 D2 <|/MIDI|>
MIDI2WAV/random_notes_745.wav,A5 A5 A5 A5,<|MIDI|> G1 D2 G4 G#2 A1 <|/MIDI|>
MIDI2WAV/random_notes_746.wav,A5 A5 A5 A5,<|MIDI|> A#1 C8 D#5 E4 C#5 <|/MIDI|>
MIDI2WAV/random_notes_747.wav,A5 A5 A5 A5,<|MIDI|> A#5 D7 C7 G#2 A6 <|/MIDI|>
MIDI2WAV/random_notes_748.wav,A5 A5 A5 A5,<|MIDI|> A#7 B4 D5 C3 D#1 <|/MIDI|>
MIDI2WAV/random_notes_749.wav,A5 A5 A5 A5,<|MIDI|> G#3 C1 A#1 D7 C#6 <|/MIDI|>
MIDI2WAV/random_notes_750.wav,A5 A5 A5 A5,<|MIDI|> C7 B3 C2 F2 E3 <|/MIDI|>
MIDI2WAV/random_notes_751.wav,A5 A5 A5 A5,<|MIDI|> G2 C4 D7 B5 E7 <|/MIDI|>
MIDI2WAV/random_notes_752.wav,A5 A5 A5 A5,<|MIDI|> E6 D#7 D4 G#3 F6 <|/MIDI|>
MIDI2WAV/random_notes_753.wav,A5 A5 A5 A5,<|MIDI|> B4 B3 G#6 B1 G6 <|/MIDI|>
MIDI2WAV/random_notes_754.wav,A5 A5 A5 A5,<|MIDI|> C#6 C6 E3 C6 C#7 <|/MIDI|>
MIDI2WAV/random_notes_755.wav,A1 A1 A1 A2,<|MIDI|> G2 A1 G#3 A0 C#2 <|/MIDI|>
MIDI2WAV/random_notes_756.wav,A1 A1 A1 A2,<|MIDI|> B1 G1 D4 A6 C#2 <|/MIDI|>
MIDI2WAV/random_notes_757.wav,A1 A1 A5 A5,<|MIDI|> C8 A#0 D3 C2 C5 <|/MIDI|>
MIDI2WAV/random_notes_758.wav,A5 A5 A5 A5,<|MIDI|> C#6 B3 A6 B6 B6 <|/MIDI|>
MIDI2WAV/random_notes_759.wav,A5 A5 A5 A5,<|MIDI|> E7 D5 C8 C1 C#2 <|/MIDI|>
MIDI2WAV/random_notes_760.wav,A5 A5 A5 A5,<|MIDI|> F#7 C2 C#6 G2 E7 <|/MIDI|>
MIDI2WAV/random_notes_761.wav,A5 A5 A5 A5,<|MIDI|> D4 G1 D#1 C#2 G7 <|/MIDI|>
MIDI2WAV/random_notes_762.wav,A5 A5 A5 A5,<|MIDI|> F#7 D7 D#5 G4 B4 <|/MIDI|>
MIDI2WAV/random_notes_763.wav,A5 A5 A5 A5,<|MIDI|> A#4 C6 A3 A2 C#1 <|/MIDI|>
MIDI2WAV/random_notes_764.wav,A5 A5 A5 A5,<|MIDI|> G#7 A#4 D#6 C#4 A6 <|/MIDI|>
MIDI2WAV/random_notes_765.wav,A5 A5 A5 A5,<|MIDI|> B4 D#2 F#5 G2 D#6 <|/MIDI|>
MIDI2WAV/random_notes_766.wav,A5 A5 A5 A5,<|MIDI|> B0 A#6 A#2 G7 A6 <|/MIDI|>
MIDI2WAV/random_notes_767.wav,A1 A1 A1 A2,<|MIDI|> A#2 A0 F#1 F#7 F#2 <|/MIDI|>
MIDI2WAV/random_notes_768.wav,A1 A1 B1 A2,<|MIDI|> D#1 D#2 A7 D#2 C8 <|/MIDI|>
MIDI2WAV/random_notes_769.wav,A5 A5 A5 A5,<|MIDI|> D6 G#7 A5 D1 C8 <|/MIDI|>
MIDI2WAV/random_notes_770.wav,A5 A5 A5 A5,<|MIDI|> A#3 F4 F1 A#2 G#6 <|/MIDI|>
MIDI2WAV/random_notes_771.wav,A5 A5 A5 A5,<|MIDI|> E7 D7 C#5 G3 A#5 <|/MIDI|>
MIDI2WAV/random_notes_772.wav,A5 A5 A5 A5,<|MIDI|> F#4 A#1 D3 G5 B7 <|/MIDI|>
MIDI2WAV/random_notes_773.wav,A5 A5 A5 A5,<|MIDI|> C#7 G1 E4 G#2 G4 <|/MIDI|>
MIDI2WAV/random_notes_774.wav,A5 A5 A5 A5,<|MIDI|> G7 A#7 C7 C#4 C7 <|/MIDI|>
MIDI2WAV/random_notes_775.wav,A5 A5 A5 A5,<|MIDI|> C#7 A4 F2 G2 F#4 <|/MIDI|>
MIDI2WAV/random_notes_776.wav,A1 A1 A5 A5,<|MIDI|> A#0 D1 A0 C4 F#2 <|/MIDI|>
MIDI2WAV/random_notes_777.wav,A1 A1 A1 A2,<|MIDI|> A#0 C7 A#1 G#7 F#7 <|/MIDI|>
MIDI2WAV/random_notes_778.wav,A5 A5 A5 A5,<|MIDI|> C5 E6 F2 G1 B3 <|/MIDI|>
MIDI2WAV/random_notes_779.wav,A5 A5 A5 A5,<|MIDI|> F4 E7 F2 D#5 G#3 <|/MIDI|>
MIDI2WAV/random_notes_780.wav,A5 A5 A5 A5,<|MIDI|> D2 A#2 F4 G#7 G#7 <|/MIDI|>
MIDI2WAV/random_notes_781.wav,A1 A1 A1 A2,<|MIDI|> C#2 D#1 G6 F#1 C7 <|/MIDI|>
MIDI2WAV/random_notes_782.wav,A5 A5 A5 A5,<|MIDI|> D2 E5 C2 C#6 D#4 <|/MIDI|>
MIDI2WAV/random_notes_783.wav,A5 A5 A5 A5,<|MIDI|> D#1 G7 G2 F7 D#5 <|/MIDI|>
MIDI2WAV/random_notes_784.wav,A5 A5 A5 A5,<|MIDI|> B5 F#3 D#5 B1 G#2 <|/MIDI|>
MIDI2WAV/random_notes_785.wav,A5 A5 A5 A5,<|MIDI|> A6 D1 A5 F5 G#2 <|/MIDI|>
MIDI2WAV/random_notes_786.wav,A5 A5 A5 A5,<|MIDI|> B3 A5 D6 B6 A3 <|/MIDI|>
MIDI2WAV/random_notes_787.wav,A5 A5 A5 A5,<|MIDI|> A3 C4 F5 F#4 D6 <|/MIDI|>
MIDI2WAV/random_notes_788.wav,A5 A5 A5 A5,<|MIDI|> B5 B6 C#4 C#2 A5 <|/MIDI|>
MIDI2WAV/random_notes_789.wav,A5 A5 A5 A5,<|MIDI|> F#5 C#7 G5 C2 A4 <|/MIDI|>
MIDI2WAV/random_notes_790.wav,A5 A5 A5 A5,<|MIDI|> A#6 C7 F3 G#5 G#3 <|/MIDI|>
MIDI2WAV/random_notes_791.wav,A5 A5 A5 A5,<|MIDI|> D3 C4 G5 C8 A#0 <|/MIDI|>
MIDI2WAV/random_notes_792.wav,A5 A5 A5 A5,<|MIDI|> F#1 G#4 C#5 B5 E7 <|/MIDI|>
MIDI2WAV/random_notes_793.wav,A5 A5 A5 A5,<|MIDI|> G7 G7 C#5 F#6 F3 <|/MIDI|>
MIDI2WAV/random_notes_794.wav,A5 A5 A5 A5,<|MIDI|> F#1 F#7 A#6 E5 F#4 <|/MIDI|>
MIDI2WAV/random_notes_795.wav,A5 A5 A5 A5,<|MIDI|> A#4 E5 F5 A#0 B7 <|/MIDI|>
MIDI2WAV/random_notes_796.wav,A1 A1 A1 A2,<|MIDI|> E1 G1 E3 A#4 C2 <|/MIDI|>
MIDI2WAV/random_notes_797.wav,A5 A5 A5 A5,<|MIDI|> C3 F2 F1 A#5 C7 <|/MIDI|>
MIDI2WAV/random_notes_798.wav,A5 A5 A5 A5,<|MIDI|> A5 G#1 F3 E6 A6 <|/MIDI|>
MIDI2WAV/random_notes_799.wav,A5 A5 A5 A5,<|MIDI|> A4 A1 A3 A6 A#3 <|/MIDI|>
MIDI2WAV/random_notes_800.wav,A5 A5 A5 A5,<|MIDI|> D#6 A#4 A3 G4 D#6 <|/MIDI|>
