MidiPath,WavPath,Labels
MIDI/random_notes_169.mid,MIDI2WAV/random_notes_169.wav,<|MIDI|> D7 C#5 A#5 D2 C#3 <|/MIDI|>
MIDI/random_notes_170.mid,MIDI2WAV/random_notes_170.wav,<|MIDI|> A5 C8 C#3 A2 D3 <|/MIDI|>
MIDI/random_notes_171.mid,MIDI2WAV/random_notes_171.wav,<|MIDI|> D#4 D1 B4 D#4 F6 <|/MIDI|>
MIDI/random_notes_172.mid,MIDI2WAV/random_notes_172.wav,<|MIDI|> C#4 A#3 B6 F#2 D7 <|/MIDI|>
MIDI/random_notes_173.mid,MIDI2WAV/random_notes_173.wav,<|MIDI|> G#1 B7 E1 F#1 D4 <|/MIDI|>
MIDI/random_notes_174.mid,MIDI2WAV/random_notes_174.wav,<|MIDI|> F6 B7 B5 F7 D6 <|/MIDI|>
MIDI/random_notes_175.mid,MIDI2WAV/random_notes_175.wav,<|MIDI|> C7 B4 A#5 G#5 A1 <|/MIDI|>
MIDI/random_notes_176.mid,MIDI2WAV/random_notes_176.wav,<|MIDI|> G#3 G#4 D#6 B5 C4 <|/MIDI|>
MIDI/random_notes_177.mid,MIDI2WAV/random_notes_177.wav,<|MIDI|> C4 D5 C1 A7 F#6 <|/MIDI|>
MIDI/random_notes_178.mid,MIDI2WAV/random_notes_178.wav,<|MIDI|> C7 C3 G#7 F#3 D4 <|/MIDI|>
MIDI/random_notes_179.mid,MIDI2WAV/random_notes_179.wav,<|MIDI|> A0 G#6 A6 E3 C#2 <|/MIDI|>
MIDI/random_notes_180.mid,MIDI2WAV/random_notes_180.wav,<|MIDI|> G7 A#3 D7 E2 G#1 <|/MIDI|>
MIDI/random_notes_181.mid,MIDI2WAV/random_notes_181.wav,<|MIDI|> A4 A6 A0 A6 A7 <|/MIDI|>
MIDI/random_notes_182.mid,MIDI2WAV/random_notes_182.wav,<|MIDI|> G#2 F#7 G#6 C#1 G#2 <|/MIDI|>
MIDI/random_notes_183.mid,MIDI2WAV/random_notes_183.wav,<|MIDI|> E5 A1 E5 A1 G#1 <|/MIDI|>
MIDI/random_notes_184.mid,MIDI2WAV/random_notes_184.wav,<|MIDI|> F#3 C#7 G7 F#2 A7 <|/MIDI|>
MIDI/random_notes_185.mid,MIDI2WAV/random_notes_185.wav,<|MIDI|> A3 B0 C8 G3 F6 <|/MIDI|>
MIDI/random_notes_186.mid,MIDI2WAV/random_notes_186.wav,<|MIDI|> G#3 C2 D6 B7 G#1 <|/MIDI|>
MIDI/random_notes_187.mid,MIDI2WAV/random_notes_187.wav,<|MIDI|> G#6 C8 A#7 G2 G#7 <|/MIDI|>
MIDI/random_notes_188.mid,MIDI2WAV/random_notes_188.wav,<|MIDI|> D#6 A6 D1 A#1 A7 <|/MIDI|>
MIDI/random_notes_189.mid,MIDI2WAV/random_notes_189.wav,<|MIDI|> A#3 C#2 A#7 E1 G#4 <|/MIDI|>
MIDI/random_notes_190.mid,MIDI2WAV/random_notes_190.wav,<|MIDI|> B7 F5 F5 A#2 E4 <|/MIDI|>
MIDI/random_notes_191.mid,MIDI2WAV/random_notes_191.wav,<|MIDI|> D1 D1 F#5 D#6 B5 <|/MIDI|>
MIDI/random_notes_192.mid,MIDI2WAV/random_notes_192.wav,<|MIDI|> B3 A#0 B4 D5 C#7 <|/MIDI|>
MIDI/random_notes_193.mid,MIDI2WAV/random_notes_193.wav,<|MIDI|> D#3 G#6 C3 A3 G7 <|/MIDI|>
MIDI/random_notes_194.mid,MIDI2WAV/random_notes_194.wav,<|MIDI|> C8 D2 G#5 B1 B6 <|/MIDI|>
MIDI/random_notes_195.mid,MIDI2WAV/random_notes_195.wav,<|MIDI|> C#1 G#6 G3 E7 F5 <|/MIDI|>
MIDI/random_notes_196.mid,MIDI2WAV/random_notes_196.wav,<|MIDI|> C7 A0 D4 F#2 A#2 <|/MIDI|>
MIDI/random_notes_197.mid,MIDI2WAV/random_notes_197.wav,<|MIDI|> C#6 E2 C3 C5 B6 <|/MIDI|>
MIDI/random_notes_198.mid,MIDI2WAV/random_notes_198.wav,<|MIDI|> E4 G1 D6 G#4 A3 <|/MIDI|>
MIDI/random_notes_199.mid,MIDI2WAV/random_notes_199.wav,<|MIDI|> C#1 C1 A#1 F#6 D#1 <|/MIDI|>
MIDI/random_notes_200.mid,MIDI2WAV/random_notes_200.wav,<|MIDI|> C#7 E6 C2 D#3 D#7 <|/MIDI|>
MIDI/random_notes_201.mid,MIDI2WAV/random_notes_201.wav,<|MIDI|> A0 D#1 A#3 D#4 G5 <|/MIDI|>
MIDI/random_notes_202.mid,MIDI2WAV/random_notes_202.wav,<|MIDI|> D#3 G#1 C1 A#7 F7 <|/MIDI|>
MIDI/random_notes_203.mid,MIDI2WAV/random_notes_203.wav,<|MIDI|> B1 F6 D5 D2 G#7 <|/MIDI|>
MIDI/random_notes_204.mid,MIDI2WAV/random_notes_204.wav,<|MIDI|> G#2 F6 F#3 C#6 G3 <|/MIDI|>
MIDI/random_notes_205.mid,MIDI2WAV/random_notes_205.wav,<|MIDI|> E5 E5 D4 C#1 C#7 <|/MIDI|>
MIDI/random_notes_206.mid,MIDI2WAV/random_notes_206.wav,<|MIDI|> B6 F3 C#1 E1 B1 <|/MIDI|>
MIDI/random_notes_207.mid,MIDI2WAV/random_notes_207.wav,<|MIDI|> D#7 D6 A5 A3 A#2 <|/MIDI|>
MIDI/random_notes_208.mid,MIDI2WAV/random_notes_208.wav,<|MIDI|> C#4 G#5 C#3 G4 C#6 <|/MIDI|>
MIDI/random_notes_209.mid,MIDI2WAV/random_notes_209.wav,<|MIDI|> B7 E3 F2 B1 B5 <|/MIDI|>
MIDI/random_notes_210.mid,MIDI2WAV/random_notes_210.wav,<|MIDI|> F#6 C7 B0 G#5 E5 <|/MIDI|>
MIDI/random_notes_211.mid,MIDI2WAV/random_notes_211.wav,<|MIDI|> D#3 F#3 G#6 F4 C5 <|/MIDI|>
MIDI/random_notes_212.mid,MIDI2WAV/random_notes_212.wav,<|MIDI|> A#2 E4 C5 E6 C#1 <|/MIDI|>
MIDI/random_notes_213.mid,MIDI2WAV/random_notes_213.wav,<|MIDI|> B6 A6 A#6 D#3 D4 <|/MIDI|>
MIDI/random_notes_214.mid,MIDI2WAV/random_notes_214.wav,<|MIDI|> F#3 C8 A1 D6 B0 <|/MIDI|>
MIDI/random_notes_215.mid,MIDI2WAV/random_notes_215.wav,<|MIDI|> D#3 C5 D#4 A#2 A7 <|/MIDI|>
MIDI/random_notes_216.mid,MIDI2WAV/random_notes_216.wav,<|MIDI|> D#6 B2 F5 A#4 C#1 <|/MIDI|>
MIDI/random_notes_217.mid,MIDI2WAV/random_notes_217.wav,<|MIDI|> D#4 G#7 A#5 G#3 G#5 <|/MIDI|>
MIDI/random_notes_218.mid,MIDI2WAV/random_notes_218.wav,<|MIDI|> G1 D6 B0 G4 A1 <|/MIDI|>
MIDI/random_notes_219.mid,MIDI2WAV/random_notes_219.wav,<|MIDI|> G#2 E6 A#2 G2 B1 <|/MIDI|>
MIDI/random_notes_220.mid,MIDI2WAV/random_notes_220.wav,<|MIDI|> C7 A#1 A3 D#3 B7 <|/MIDI|>
MIDI/random_notes_221.mid,MIDI2WAV/random_notes_221.wav,<|MIDI|> F#6 F5 G6 B2 D4 <|/MIDI|>
MIDI/random_notes_222.mid,MIDI2WAV/random_notes_222.wav,<|MIDI|> C3 C1 D4 F1 G#5 <|/MIDI|>
MIDI/random_notes_223.mid,MIDI2WAV/random_notes_223.wav,<|MIDI|> C2 D6 F7 D#5 G#2 <|/MIDI|>
MIDI/random_notes_224.mid,MIDI2WAV/random_notes_224.wav,<|MIDI|> G7 F3 D4 C#2 D6 <|/MIDI|>
MIDI/random_notes_225.mid,MIDI2WAV/random_notes_225.wav,<|MIDI|> C4 D#6 C#3 G#5 A#3 <|/MIDI|>
MIDI/random_notes_226.mid,MIDI2WAV/random_notes_226.wav,<|MIDI|> B2 D#5 F#6 A4 D5 <|/MIDI|>
MIDI/random_notes_227.mid,MIDI2WAV/random_notes_227.wav,<|MIDI|> C7 A1 E2 F2 C#5 <|/MIDI|>
MIDI/random_notes_228.mid,MIDI2WAV/random_notes_228.wav,<|MIDI|> E7 F5 G#4 A3 G5 <|/MIDI|>
MIDI/random_notes_229.mid,MIDI2WAV/random_notes_229.wav,<|MIDI|> F#6 A5 E2 G#3 A5 <|/MIDI|>
MIDI/random_notes_230.mid,MIDI2WAV/random_notes_230.wav,<|MIDI|> G#3 F6 F#5 E4 C5 <|/MIDI|>
MIDI/random_notes_231.mid,MIDI2WAV/random_notes_231.wav,<|MIDI|> D4 D#4 B0 D2 G3 <|/MIDI|>
MIDI/random_notes_232.mid,MIDI2WAV/random_notes_232.wav,<|MIDI|> D7 B7 G#6 F#1 E1 <|/MIDI|>
MIDI/random_notes_233.mid,MIDI2WAV/random_notes_233.wav,<|MIDI|> D#2 D5 C3 C#5 A#0 <|/MIDI|>
MIDI/random_notes_234.mid,MIDI2WAV/random_notes_234.wav,<|MIDI|> G#3 C#1 C#7 D4 C2 <|/MIDI|>
MIDI/random_notes_235.mid,MIDI2WAV/random_notes_235.wav,<|MIDI|> G2 F6 B0 F4 E2 <|/MIDI|>
MIDI/random_notes_236.mid,MIDI2WAV/random_notes_236.wav,<|MIDI|> F6 B4 G2 A2 A#5 <|/MIDI|>
MIDI/random_notes_237.mid,MIDI2WAV/random_notes_237.wav,<|MIDI|> B3 D4 A#0 D5 D7 <|/MIDI|>
MIDI/random_notes_238.mid,MIDI2WAV/random_notes_238.wav,<|MIDI|> F#4 C#6 F#1 F#3 D#7 <|/MIDI|>
MIDI/random_notes_239.mid,MIDI2WAV/random_notes_239.wav,<|MIDI|> E3 G5 F5 G#3 A4 <|/MIDI|>
MIDI/random_notes_240.mid,MIDI2WAV/random_notes_240.wav,<|MIDI|> G#2 G6 G#5 F#3 B5 <|/MIDI|>
MIDI/random_notes_241.mid,MIDI2WAV/random_notes_241.wav,<|MIDI|> F1 F5 A3 F#7 G#7 <|/MIDI|>
MIDI/random_notes_242.mid,MIDI2WAV/random_notes_242.wav,<|MIDI|> D3 D#6 E5 C1 A2 <|/MIDI|>
MIDI/random_notes_243.mid,MIDI2WAV/random_notes_243.wav,<|MIDI|> C#5 F#4 A1 G7 C#6 <|/MIDI|>
MIDI/random_notes_244.mid,MIDI2WAV/random_notes_244.wav,<|MIDI|> A#0 B2 C#5 D7 A#4 <|/MIDI|>
MIDI/random_notes_245.mid,MIDI2WAV/random_notes_245.wav,<|MIDI|> C#5 F2 C6 E1 A#7 <|/MIDI|>
MIDI/random_notes_246.mid,MIDI2WAV/random_notes_246.wav,<|MIDI|> D4 G3 G#6 G1 A7 <|/MIDI|>
MIDI/random_notes_247.mid,MIDI2WAV/random_notes_247.wav,<|MIDI|> B3 B4 E7 F2 C#1 <|/MIDI|>
MIDI/random_notes_248.mid,MIDI2WAV/random_notes_248.wav,<|MIDI|> D#7 G#5 C#5 D2 G#6 <|/MIDI|>
MIDI/random_notes_249.mid,MIDI2WAV/random_notes_249.wav,<|MIDI|> B4 A#0 G#6 D#5 G#2 <|/MIDI|>
MIDI/random_notes_250.mid,MIDI2WAV/random_notes_250.wav,<|MIDI|> C#6 G1 A#3 D#3 F2 <|/MIDI|>
MIDI/random_notes_251.mid,MIDI2WAV/random_notes_251.wav,<|MIDI|> G#7 D7 F#3 C1 A#5 <|/MIDI|>
MIDI/random_notes_252.mid,MIDI2WAV/random_notes_252.wav,<|MIDI|> B4 A2 B3 D#3 A7 <|/MIDI|>
MIDI/random_notes_253.mid,MIDI2WAV/random_notes_253.wav,<|MIDI|> F#4 F#1 D5 C6 D7 <|/MIDI|>
MIDI/random_notes_254.mid,MIDI2WAV/random_notes_254.wav,<|MIDI|> F#6 C#2 G#1 G4 C#1 <|/MIDI|>
MIDI/random_notes_255.mid,MIDI2WAV/random_notes_255.wav,<|MIDI|> E1 A7 F7 G2 F#2 <|/MIDI|>
MIDI/random_notes_256.mid,MIDI2WAV/random_notes_256.wav,<|MIDI|> D#4 G7 G1 F#2 F#6 <|/MIDI|>
MIDI/random_notes_257.mid,MIDI2WAV/random_notes_257.wav,<|MIDI|> A1 D5 E3 B5 A0 <|/MIDI|>
MIDI/random_notes_258.mid,MIDI2WAV/random_notes_258.wav,<|MIDI|> C1 D6 B3 D#7 C#3 <|/MIDI|>
MIDI/random_notes_259.mid,MIDI2WAV/random_notes_259.wav,<|MIDI|> F4 E4 D5 E3 G#2 <|/MIDI|>
MIDI/random_notes_260.mid,MIDI2WAV/random_notes_260.wav,<|MIDI|> C2 A4 F1 F#5 A5 <|/MIDI|>
MIDI/random_notes_261.mid,MIDI2WAV/random_notes_261.wav,<|MIDI|> A#5 G2 G#3 A5 B4 <|/MIDI|>
MIDI/random_notes_262.mid,MIDI2WAV/random_notes_262.wav,<|MIDI|> A3 D2 A1 A3 F3 <|/MIDI|>
MIDI/random_notes_263.mid,MIDI2WAV/random_notes_263.wav,<|MIDI|> C#4 A7 C#1 A#7 D#5 <|/MIDI|>
MIDI/random_notes_264.mid,MIDI2WAV/random_notes_264.wav,<|MIDI|> B1 F7 F4 D#1 A0 <|/MIDI|>
MIDI/random_notes_265.mid,MIDI2WAV/random_notes_265.wav,<|MIDI|> F1 C3 D2 C5 E5 <|/MIDI|>
MIDI/random_notes_266.mid,MIDI2WAV/random_notes_266.wav,<|MIDI|> E4 G1 F3 C1 G7 <|/MIDI|>
MIDI/random_notes_267.mid,MIDI2WAV/random_notes_267.wav,<|MIDI|> F#7 F#5 D7 B3 D4 <|/MIDI|>
MIDI/random_notes_268.mid,MIDI2WAV/random_notes_268.wav,<|MIDI|> D1 E2 E5 E7 D4 <|/MIDI|>
MIDI/random_notes_269.mid,MIDI2WAV/random_notes_269.wav,<|MIDI|> E2 A3 F#7 E3 A2 <|/MIDI|>
MIDI/random_notes_270.mid,MIDI2WAV/random_notes_270.wav,<|MIDI|> C4 B5 C#5 F6 G6 <|/MIDI|>
MIDI/random_notes_271.mid,MIDI2WAV/random_notes_271.wav,<|MIDI|> G7 D#1 D5 A5 F4 <|/MIDI|>
MIDI/random_notes_272.mid,MIDI2WAV/random_notes_272.wav,<|MIDI|> E7 A2 E5 B0 C5 <|/MIDI|>
MIDI/random_notes_273.mid,MIDI2WAV/random_notes_273.wav,<|MIDI|> A3 C#4 D6 C8 D#7 <|/MIDI|>
MIDI/random_notes_274.mid,MIDI2WAV/random_notes_274.wav,<|MIDI|> G#5 B4 G#3 C#6 E1 <|/MIDI|>
MIDI/random_notes_275.mid,MIDI2WAV/random_notes_275.wav,<|MIDI|> F#5 B1 D#5 C2 A3 <|/MIDI|>
MIDI/random_notes_276.mid,MIDI2WAV/random_notes_276.wav,<|MIDI|> A2 D#5 B3 F#4 G5 <|/MIDI|>
MIDI/random_notes_277.mid,MIDI2WAV/random_notes_277.wav,<|MIDI|> F2 G#5 B0 A7 D#3 <|/MIDI|>
MIDI/random_notes_278.mid,MIDI2WAV/random_notes_278.wav,<|MIDI|> A0 B3 D1 G1 F#5 <|/MIDI|>
MIDI/random_notes_279.mid,MIDI2WAV/random_notes_279.wav,<|MIDI|> A7 F#5 A#0 F#4 D#6 <|/MIDI|>
MIDI/random_notes_280.mid,MIDI2WAV/random_notes_280.wav,<|MIDI|> B0 D6 E3 A5 B2 <|/MIDI|>
MIDI/random_notes_281.mid,MIDI2WAV/random_notes_281.wav,<|MIDI|> G7 D#1 A#7 F4 E6 <|/MIDI|>
MIDI/random_notes_282.mid,MIDI2WAV/random_notes_282.wav,<|MIDI|> F#1 B0 B3 B1 C4 <|/MIDI|>
MIDI/random_notes_283.mid,MIDI2WAV/random_notes_283.wav,<|MIDI|> D4 D2 C#1 A#0 C7 <|/MIDI|>
MIDI/random_notes_284.mid,MIDI2WAV/random_notes_284.wav,<|MIDI|> G#4 G#5 F#4 F#2 A#2 <|/MIDI|>
MIDI/random_notes_285.mid,MIDI2WAV/random_notes_285.wav,<|MIDI|> A1 F2 F3 A#4 C#7 <|/MIDI|>
MIDI/random_notes_286.mid,MIDI2WAV/random_notes_286.wav,<|MIDI|> A#6 D#1 F#1 D#3 G5 <|/MIDI|>
MIDI/random_notes_287.mid,MIDI2WAV/random_notes_287.wav,<|MIDI|> G7 C#5 D2 F#3 F#1 <|/MIDI|>
MIDI/random_notes_288.mid,MIDI2WAV/random_notes_288.wav,<|MIDI|> G2 C2 E1 D#4 A0 <|/MIDI|>
MIDI/random_notes_289.mid,MIDI2WAV/random_notes_289.wav,<|MIDI|> G3 B2 D#7 C#3 A4 <|/MIDI|>
MIDI/random_notes_290.mid,MIDI2WAV/random_notes_290.wav,<|MIDI|> G5 C#6 A#3 A#3 C8 <|/MIDI|>
MIDI/random_notes_291.mid,MIDI2WAV/random_notes_291.wav,<|MIDI|> B0 A#2 C8 F#2 A6 <|/MIDI|>
MIDI/random_notes_292.mid,MIDI2WAV/random_notes_292.wav,<|MIDI|> A2 A#1 G6 D1 F3 <|/MIDI|>
MIDI/random_notes_293.mid,MIDI2WAV/random_notes_293.wav,<|MIDI|> G#4 F#4 A#7 B0 G6 <|/MIDI|>
MIDI/random_notes_294.mid,MIDI2WAV/random_notes_294.wav,<|MIDI|> F#6 A4 A#4 B4 A4 <|/MIDI|>
MIDI/random_notes_295.mid,MIDI2WAV/random_notes_295.wav,<|MIDI|> D6 F3 E4 E5 D#2 <|/MIDI|>
MIDI/random_notes_296.mid,MIDI2WAV/random_notes_296.wav,<|MIDI|> A5 B4 F1 D#2 B1 <|/MIDI|>
MIDI/random_notes_297.mid,MIDI2WAV/random_notes_297.wav,<|MIDI|> F#4 G#3 D7 C4 G4 <|/MIDI|>
MIDI/random_notes_298.mid,MIDI2WAV/random_notes_298.wav,<|MIDI|> D6 E7 C#2 C#3 B6 <|/MIDI|>
MIDI/random_notes_299.mid,MIDI2WAV/random_notes_299.wav,<|MIDI|> F4 G#5 A2 D5 G1 <|/MIDI|>
MIDI/random_notes_300.mid,MIDI2WAV/random_notes_300.wav,<|MIDI|> G#6 E6 B7 F#4 G5 <|/MIDI|>
MIDI/random_notes_301.mid,MIDI2WAV/random_notes_301.wav,<|MIDI|> F1 C#5 C#7 F#6 C#7 <|/MIDI|>
MIDI/random_notes_302.mid,MIDI2WAV/random_notes_302.wav,<|MIDI|> E3 E6 F1 G#2 A#1 <|/MIDI|>
MIDI/random_notes_303.mid,MIDI2WAV/random_notes_303.wav,<|MIDI|> F6 E6 C#5 C#7 B4 <|/MIDI|>
MIDI/random_notes_304.mid,MIDI2WAV/random_notes_304.wav,<|MIDI|> D#4 A#4 D#5 G3 F3 <|/MIDI|>
MIDI/random_notes_305.mid,MIDI2WAV/random_notes_305.wav,<|MIDI|> A4 G#3 G6 B7 D#7 <|/MIDI|>
MIDI/random_notes_306.mid,MIDI2WAV/random_notes_306.wav,<|MIDI|> C#4 G#6 D5 F5 C5 <|/MIDI|>
MIDI/random_notes_307.mid,MIDI2WAV/random_notes_307.wav,<|MIDI|> F#2 E3 B0 D1 C#1 <|/MIDI|>
MIDI/random_notes_308.mid,MIDI2WAV/random_notes_308.wav,<|MIDI|> C#1 B2 A#6 D7 A5 <|/MIDI|>
MIDI/random_notes_309.mid,MIDI2WAV/random_notes_309.wav,<|MIDI|> G6 F#1 A#7 D5 A#6 <|/MIDI|>
MIDI/random_notes_310.mid,MIDI2WAV/random_notes_310.wav,<|MIDI|> F#2 G#6 G2 G#5 G#3 <|/MIDI|>
MIDI/random_notes_311.mid,MIDI2WAV/random_notes_311.wav,<|MIDI|> G#5 A0 C1 C#2 G#6 <|/MIDI|>
MIDI/random_notes_312.mid,MIDI2WAV/random_notes_312.wav,<|MIDI|> D#5 F#3 E1 D6 D5 <|/MIDI|>
MIDI/random_notes_313.mid,MIDI2WAV/random_notes_313.wav,<|MIDI|> E5 F1 G5 F#4 D#2 <|/MIDI|>
MIDI/random_notes_314.mid,MIDI2WAV/random_notes_314.wav,<|MIDI|> G4 C1 B0 G#3 A7 <|/MIDI|>
MIDI/random_notes_315.mid,MIDI2WAV/random_notes_315.wav,<|MIDI|> F4 A2 G5 A#5 C1 <|/MIDI|>
MIDI/random_notes_316.mid,MIDI2WAV/random_notes_316.wav,<|MIDI|> B3 C#1 B1 E5 E6 <|/MIDI|>
MIDI/random_notes_317.mid,MIDI2WAV/random_notes_317.wav,<|MIDI|> G#2 F4 C1 F6 A7 <|/MIDI|>
MIDI/random_notes_318.mid,MIDI2WAV/random_notes_318.wav,<|MIDI|> A2 C#5 G#6 B1 E4 <|/MIDI|>
MIDI/random_notes_319.mid,MIDI2WAV/random_notes_319.wav,<|MIDI|> F1 F#3 B0 C8 B2 <|/MIDI|>
MIDI/random_notes_320.mid,MIDI2WAV/random_notes_320.wav,<|MIDI|> D4 D#7 G5 C4 G#2 <|/MIDI|>
MIDI/random_notes_321.mid,MIDI2WAV/random_notes_321.wav,<|MIDI|> A1 D#5 F#4 F6 A3 <|/MIDI|>
MIDI/random_notes_322.mid,MIDI2WAV/random_notes_322.wav,<|MIDI|> C#2 F6 C#6 F6 C#1 <|/MIDI|>
MIDI/random_notes_323.mid,MIDI2WAV/random_notes_323.wav,<|MIDI|> C#7 E3 B2 D5 A5 <|/MIDI|>
MIDI/random_notes_324.mid,MIDI2WAV/random_notes_324.wav,<|MIDI|> C#5 A2 A#6 D4 F#1 <|/MIDI|>
MIDI/random_notes_325.mid,MIDI2WAV/random_notes_325.wav,<|MIDI|> E7 G5 F#5 F5 C#7 <|/MIDI|>
MIDI/random_notes_326.mid,MIDI2WAV/random_notes_326.wav,<|MIDI|> C#2 C2 G#4 A4 B7 <|/MIDI|>
MIDI/random_notes_327.mid,MIDI2WAV/random_notes_327.wav,<|MIDI|> E3 D#5 F5 A#5 F#5 <|/MIDI|>
MIDI/random_notes_328.mid,MIDI2WAV/random_notes_328.wav,<|MIDI|> C2 C5 B0 D7 D1 <|/MIDI|>
MIDI/random_notes_329.mid,MIDI2WAV/random_notes_329.wav,<|MIDI|> D6 F7 C6 B4 F2 <|/MIDI|>
MIDI/random_notes_330.mid,MIDI2WAV/random_notes_330.wav,<|MIDI|> F3 B1 D#4 D#5 A#3 <|/MIDI|>
MIDI/random_notes_331.mid,MIDI2WAV/random_notes_331.wav,<|MIDI|> G#7 C1 F1 D5 B4 <|/MIDI|>
MIDI/random_notes_332.mid,MIDI2WAV/random_notes_332.wav,<|MIDI|> D#1 B1 G6 F#6 C8 <|/MIDI|>
MIDI/random_notes_333.mid,MIDI2WAV/random_notes_333.wav,<|MIDI|> A4 C1 A2 C8 B4 <|/MIDI|>
MIDI/random_notes_334.mid,MIDI2WAV/random_notes_334.wav,<|MIDI|> G7 F2 D5 C7 B0 <|/MIDI|>
